lat_deg,lon_deg
2.68740639,31.0576794
2.75523037,30.98234628
2.74595583,31.04305508
0.321575591,30.73166308
0.209826667,30.45492833
-0.14209,30.40572833
0.110603333,30.36851667
2.91705313,31.33306113
0.321243333,30.54003
2.90441229,31.32198963
2.91430179,31.30149476
0.77778249,33.31162171
2.94604192,31.29486287
2.96078134,31.31200233
2.96544567,31.34649065
2.94015398,31.31798789
0.81947337,33.3500124
0.171035,30.370395
2.74398448,31.09867309
2.72385714,31.09892958
2.72163642,31.16514142
0.158666,30.49055167
2.69993208,31.11650985
2.72121091,31.08383646
2.72883871,31.07029172
2.71771382,31.07953493
-0.034828333,30.3938
2.71832797,31.07909336
2.71248706,31.08491124
0.821585,33.31282833
2.74574132,31.1872262
2.77810129,31.13308661
2.7899398,31.14011815
0.328918333,30.64620667
2.75963784,31.16837479
2.68747896,31.16842987
0.147528333,30.47313333
-0.080396667,30.27675667
0.711248333,33.42750167
2.67688359,31.17607078
0.388688333,30.50265333
0.66588,33.40207
0.705695,33.41757167
0.007275,30.33872167
0.655445,33.33818667
0.62645626,33.40867524
0.712801667,33.294995
2.6870606,31.24647345
0.19974,30.48188333
0.884151667,33.36970333
0.38044,30.68803833
2.69064682,31.24384256
-0.053415,30.3956
2.69192589,31.25918178
2.68952238,31.25421238
2.69591055,31.25691001
0.986338333,33.33421667
2.70065318,31.17995603
0.306071667,30.76989667
0.159553333,30.36822833
2.67817415,31.27369696
0.355975,30.42602
0.63331824,33.39932814
2.67238405,31.24648535
0.74380851,33.34359139
2.70211929,31.22945622
2.68203287,31.2340353
0.360152275,30.66862739
0.69854,33.30268167
2.69209765,31.25914556
2.68748574,31.1669282
-0.003096667,30.35406
2.67228521,31.24692611
0.202976667,30.391385
2.63861005,31.10616431
0.344968154,30.42440303
2.61643658,31.17144763
2.63907896,31.11716898
0.407215,30.41114833
0.171336667,30.594065
2.62262019,31.13390847
2.63831943,31.1231314
2.73499553,31.28290617
2.65785972,31.14693867
0.000841,30.29977572
0.404870622,30.75493006
2.65975871,31.14699878
2.65970503,31.14737651
0.83842609,33.31764818
0.113928333,30.43618667
-0.054276667,30.38241833
2.69671859,31.12590223
2.68350826,31.13205477
2.68669096,31.14373029
2.63653588,31.18224432
0.801586667,33.31589833
2.64223214,31.17573505
2.66651469,31.14190837
0.270425,30.51638333
0.411488506,30.47745962
2.65795924,31.14098606
2.66236869,31.15082534
2.64308522,31.15347054
2.65378342,31.14214323
2.67046528,31.14726151
2.66196339,31.11035479
2.75879746,31.17459889
2.78077402,31.10252621
-0.07438,30.38218167
2.70863006,31.13938985
0.375598333,30.65753833
-0.087848333,30.39440667
2.72190811,31.1595119
2.74128092,31.16791721
2.81741653,31.19548925
0.67887876,33.37883157
2.76591659,31.21179072
2.78013293,31.17730899
0.174095,30.514625
2.80028973,31.33521726
0.374955,30.84934667
2.88126379,31.2282886
2.88315389,31.21687264
2.88535914,31.21613172
2.89190423,31.17538021
2.87829437,31.23190867
0.209888333,30.53941167
2.92702487,31.13685749
