lat_deg,lon_deg
3.29703521,31.1519338
0.128608333,30.34786667
0.58077527,33.40891474
3.26747126,31.14942411
3.26567148,31.15412362
3.26256614,31.15205109
3.2793093,31.16009048
3.26290954,31.1519335
0.402141667,30.79484667
3.3061773,31.12808414
0.364145,30.52351833
3.23086293,31.12214238
3.23584433,31.05954802
3.23248194,31.05545233
3.22621888,31.07591167
0.929608333,33.35684667
0.165376755,30.48100898
3.23616304,31.05132523
3.24670657,31.03315144
3.236983,31.092426
0.183071667,30.47554
3.25651743,31.0991365
0.390398333,30.545635
3.24252758,31.09339619
3.27535573,31.10109826
0.315331667,30.75531167
3.27602378,31.10053922
3.29773961,31.07547875
3.30271076,31.10257592
3.29994237,31.09707524
3.23780659,31.13637962
3.2547529,31.03275802
0.313545,30.45202833
0.285591667,30.60656167
-0.028638333,30.393055
0.603265,33.397905
0.161838333,30.40520167
3.25033447,31.0481855
0.38783,30.71684833
3.2550336,31.04685406
3.25856794,31.06031427
3.25550207,31.04598055
3.27519965,31.09511595
3.24827766,31.07407982
3.24951404,31.07756794
3.10864946,31.15821749
0.686786667,33.26500833
3.13653393,31.13160543
3.11774893,31.12920099
3.09200622,31.09407635
-0.153833333,30.44225167
0.267441667,30.53864
3.13622203,31.07944274
3.11892249,31.3370896
0.304216667,30.55191667
3.10583449,31.25738845
3.1621843,31.28123423
0.36297,30.40269167
3.08265626,31.28425114
0.119316667,30.48739
3.15785108,31.28025177
0.710511667,33.39073833
3.17545362,31.09325067
3.1625521,31.13364601
3.16246884,31.13260267
0.1879,30.553085
3.15621333,31.08407467
3.14469381,31.09388252
3.11521802,31.1145704
-0.034953184,30.32030466
3.09076273,31.07649389
0.404481667,30.805665
3.09090381,31.08447193
0.357446667,30.815445
3.10616583,31.08400374
2.92252779,31.00418734
2.9676302,31.07180072
2.98102483,31.06866562
2.97878259,31.12606832
2.96163876,30.98766924
0.390488333,30.54557333
0.257355,30.639585
2.90348114,30.99118144
-0.08864,30.36700167
2.86763501,31.00859982
2.88248958,30.99789086
0.294476667,30.58880167
2.92851996,30.95792663
-0.1049,30.34399167
2.94016167,30.96586414
0.762061667,33.29987167
0.64811429,33.36530328
0.178131667,30.34192333
0.123628333,30.41339167
2.90807973,31.03000433
2.98202892,31.02330908
0.42269,30.72898
2.92632099,31.04261688
0.383145236,30.66847296
2.84094937,30.99081416
0.69762929,33.3156385
0.402791667,30.41004167
-0.045886667,30.30283167
0.130305,30.37766833
0.153120698,30.41198191
0.76787594,33.33135964
0.373470146,30.43423646
-0.176705,30.427355
0.210958333,30.43083333
0.357473333,30.50872333
0.196591667,30.54336333
0.094091308,30.40189124
2.7892101,30.9729463
0.387718333,30.717315
0.061641667,30.37067167
2.86873865,30.97814957
-0.105613333,30.24454667
0.626623333,33.36174333
2.81744715,30.97333829
2.85390434,30.97967727
0.241388681,30.52908027
0.298375,30.52393833
2.88258095,30.96292803
2.87192748,30.96139128
0.110343333,30.43014833
2.83516183,30.96452235
2.84255641,30.97916652
0.024848333,30.39514667
2.90141094,30.97119452
2.91148313,30.95629379
2.68235972,30.85758799
0.66054439,33.3063653
0.265494896,30.41770029
0.367983333,30.77470167
0.261111667,30.41021167
-0.038063333,30.35104333
2.67687502,30.85932365
0.67026936,33.40265506
0.158604,30.49055167
0.344156667,30.48855333
0.218746667,30.49778833
0.144516667,30.48414833
2.76934412,30.89445899
2.79227409,30.88557093
0.145921667,30.34775333
2.72245886,30.83426832
-0.046784626,30.28227264
0.148905,30.400705
-0.110211667,30.266405
0.331921667,30.49803167
0.306588333,30.54899833
0.96617096,33.31886975
2.73810139,30.94273261
2.72786057,30.93393884
0.371975,30.43274667
0.58030837,33.40528967
0.82061888,33.36414498
0.347149811,30.69278839
0.181975347,30.45154907
0.425398333,30.67344
2.72403459,30.93828802
2.72679145,30.93262798
2.73683736,30.95426144
2.73350402,30.9454198
2.72986966,30.93505929
2.67497794,30.80922543
-0.119593333,30.31046333
0.273155,30.68619833
0.64770643,33.40970074
0.261103771,30.41009544
-0.099740394,30.24859357
0.660198333,33.40072167
0.199843333,30.49974833
2.76324828,30.87806117
0.331948333,30.49813833
2.74109617,30.85176656
0.152598333,30.33866667
0.99158612,33.36203722
0.451438333,30.71985167
0.313571367,30.55502924
-0.055898333,30.25844667
2.72496156,30.85349446
2.72787784,30.85637526
0.408476667,30.39823833
0.324355,30.64392833
0.6603749,33.35234803
0.199050361,30.43122327
0.352958333,30.73198833
0.41839,30.401675
0.7590895,33.27392635
0.180313333,30.44912833
2.96868501,30.87388775
0.75286203,33.25378248
0.093428333,30.33753
0.329916667,30.416665
0.301288034,30.46273608
0.241546424,30.52347756
-0.016630464,30.31777961
0.266591667,30.55239833
0.232851667,30.551795
0.065346166,30.33847183
0.290783333,30.49409
2.84919509,30.89012576
0.818881667,33.31327833
0.395398333,30.39469
-0.09081,30.32816
0.18467,30.363395
0.285006667,30.58024667
2.96864782,30.91586557
0.315641667,30.784955
2.96578611,30.9086048
2.96854355,30.92767333
0.329032731,30.70645564
2.96012688,30.91840847
-0.060576667,30.27165333
0.15627734,30.41109033
0.75857778,33.27301032
-0.076801667,30.41200167
0.425314735,30.43371772
0.125285,30.397775
0.58098822,33.41367151
-0.105716667,30.249775
0.18559,30.50619167
0.33903,30.79689667
0.253588366,30.46056209
0.419973333,30.81713667
0.178148333,30.34183667
0.31888,30.56890333
0.448676667,30.72758833
0.056525129,30.42457999
0.442226667,30.71944333
0.16204845,30.45956846
0.327845,30.41348
0.189273333,30.396125
2.8735278,30.90669833
0.182003333,30.61548
0.18002,30.408925
2.87094668,30.89450999
2.8664097,30.89536353
0.174041667,30.367665
0.317626667,30.53204
-0.132976667,30.41409
2.82467312,30.90342375
0.001885,30.30184
0.395246667,30.44387667
2.80270826,30.90108928
0.296628333,30.467025
0.717281667,33.426435
2.94167588,30.94855025
-0.068213333,30.29429833
0.371213333,30.70332167
0.209651667,30.47088167
0.040231667,30.33140833
0.149631667,30.34010333
0.288345,30.61364
0.122401667,30.48534167
2.91539611,30.8822705
2.93021671,30.86467189
2.90286723,30.89285061
0.676701667,33.34542333
3.43247526,31.06324738
0.326133333,30.44466833
3.42835821,31.06621589
0.193209837,30.37273079
0.135555,30.34061
3.34962607,31.06379914
3.42112618,31.05357089
3.43429339,31.0459143
0.73518704,33.36352259
0.713228333,33.28140333
3.35548463,30.98772023
0.129795,30.39989333
-0.087773333,30.39403333
3.44251835,30.99247935
0.298354383,30.52385482
